packerid,casingtubingid,packerdepth,packertype,createddate,updateddate,deleteddate,entl_region,entl_country,entl_state,entl_county,entl_offshorecode,region,country,stateprovince,county,field,basinname,district
1038436,9740199,7383.0,,2019-06-08 04:56:39.887,2019-06-09 05:51:26.447,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038435,9740198,7222.0,,2019-06-08 04:56:39.887,2019-06-09 05:51:26.447,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038434,9740195,7184.0,,2019-06-08 04:56:39.887,2019-06-08 04:56:39.887,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038433,9740194,7253.0,,2019-06-08 04:56:39.887,2019-06-08 04:56:39.887,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038432,9740193,7215.0,,2019-06-08 04:56:39.887,2019-06-08 04:56:39.887,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038431,9740192,7218.0,,2019-06-08 04:56:39.887,2019-06-08 04:56:39.887,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037864,9733950,5379.0,,2019-05-07 04:46:09.400,2019-05-07 04:46:09.400,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1037863,9733919,5332.0,,2019-05-07 04:46:09.400,2019-05-07 04:46:09.400,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1037762,9732959,7318.0,,2019-05-02 04:36:03.550,2019-07-31 04:46:37.867,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037761,9732941,7093.0,,2019-05-02 04:36:03.550,2019-06-09 05:51:26.447,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037760,9732916,7839.0,,2019-05-02 04:36:03.550,2019-06-05 04:03:06.393,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037759,9732850,7121.0,,2019-05-01 09:22:23.110,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037622,9731153,7471.0,,2019-04-24 06:30:43.003,2019-06-05 04:03:06.393,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,WATTENBERG,DENVER JULESBURG,
1037621,9731142,8281.0,,2019-04-24 06:30:43.003,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037613,9731005,8267.0,,2019-04-23 06:42:17.023,2019-06-05 04:03:06.393,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037612,9731002,7288.0,,2019-04-23 06:42:17.023,2019-06-05 04:03:06.393,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,WATTENBERG,DENVER JULESBURG,
1037611,9731001,7633.0,,2019-04-23 06:42:17.023,2019-05-02 04:36:03.550,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,WATTENBERG,DENVER JULESBURG,
1038043,9735739,5980.0,,2019-05-17 04:36:41.953,2019-05-17 04:36:41.953,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1038026,9735430,5548.0,,2019-05-16 06:32:23.543,2019-05-16 06:32:23.543,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1037552,9730643,8121.0,,2019-04-20 06:28:51.623,2019-06-05 04:03:06.393,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037551,9730642,7923.0,,2019-04-20 06:28:51.623,2019-06-05 04:03:06.393,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037550,9730638,7793.0,,2019-04-20 06:28:51.623,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037549,9730636,7849.0,,2019-04-20 06:28:51.623,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1037527,9730466,7375.0,,2019-04-19 04:13:30.467,2019-06-09 05:51:26.447,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,WATTENBERG,DENVER JULESBURG,
1037526,9730457,6894.0,,2019-04-19 04:13:30.467,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037525,9730456,6727.0,,2019-04-19 04:13:30.467,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037501,9730004,6135.0,,2019-04-17 04:19:46.170,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1038175,9737024,7120.0,,2019-05-24 04:36:43.470,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038277,9738266,7306.0,,2019-05-31 04:53:51.827,2019-05-31 04:53:51.827,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038150,9736736,7031.0,,2019-05-23 05:01:06.883,2019-06-06 05:06:02.317,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038149,9736618,7208.0,,2019-05-22 04:32:39.733,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038148,9736612,5710.0,,2019-05-22 04:32:39.733,2019-05-22 04:32:39.733,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1038147,9736611,7302.0,,2019-05-22 04:32:39.733,2019-05-22 04:32:39.733,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038146,9736610,7028.0,,2019-05-22 04:32:39.733,2019-06-06 05:06:02.317,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038145,9736608,7025.0,,2019-05-22 04:32:39.733,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038144,9736607,3894.0,,2019-05-22 04:32:39.733,2019-05-22 04:32:39.733,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,FORT COLLINS,DENVER JULESBURG,
1038143,9736606,7162.0,,2019-05-22 04:32:39.733,2019-05-22 04:32:39.733,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038142,9736605,6886.0,,2019-05-22 04:32:39.733,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1038141,9736604,7000.0,,2019-05-22 04:32:39.733,2019-06-06 05:06:02.317,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037257,9728074,6761.0,,2019-04-03 04:12:40.080,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037245,9727998,5708.0,,2019-04-02 05:58:55.830,2019-05-02 04:36:03.550,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
1037239,9727926,6837.0,,2019-04-02 05:58:55.830,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037238,9727925,6888.0,,2019-04-02 05:58:55.830,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037237,9727924,6930.0,,2019-04-02 05:58:55.830,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037236,9727923,6866.0,,2019-04-02 05:58:55.830,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037205,9727817,6955.0,,2019-03-31 07:53:05.440,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037204,9727805,6994.0,,2019-03-31 07:53:05.440,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037176,9727420,7084.0,,2019-03-30 07:17:22.100,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037175,9727419,7094.0,,2019-03-30 07:17:22.100,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037011,9726245,6961.0,,2019-03-23 06:08:24.563,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1037010,9726231,7262.0,,2019-03-23 06:08:24.563,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036954,9725821,7650.0,,2019-03-21 04:19:50.670,2019-05-02 04:36:03.550,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,WILDCAT,NORTH PARK,
1036953,9725818,6736.0,,2019-03-21 04:19:50.670,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036952,9725816,6646.0,,2019-03-21 04:19:50.670,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036951,9725817,6362.0,,2019-03-21 04:19:50.670,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036903,9725251,7400.0,,2019-03-17 07:02:11.253,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036902,9725250,7240.0,,2019-03-17 07:02:11.253,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036881,9725094,7121.0,,2019-03-16 05:31:58.860,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036880,9725091,7203.0,,2019-03-16 05:31:58.860,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036879,9725090,7450.0,,2019-03-16 05:31:58.860,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036878,9725089,7226.0,,2019-03-16 05:31:58.860,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036877,9725088,7262.0,,2019-03-16 05:31:58.860,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036876,9725087,7250.0,,2019-03-16 05:31:58.860,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036834,9724824,7371.0,,2019-03-14 05:57:53.840,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036697,9723193,5599.0,,2019-03-06 07:37:08.377,2019-06-05 04:03:06.393,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,FORT MORGAN,DENVER JULESBURG,
1037097,9726775,6866.0,,2019-03-27 04:30:24.270,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036688,9722999,4150.0,,2019-03-05 06:58:10.210,2019-06-05 04:03:06.393,,NAM,US,CO,CHEYENNE,,NAM,US,CO,CHEYENNE,ARCHER,LAS ANIMAS ARCH,
1036687,9722998,5393.0,,2019-03-05 06:58:10.210,2019-06-05 04:03:06.393,,NAM,US,CO,CHEYENNE,,NAM,US,CO,CHEYENNE,ARCHER,LAS ANIMAS ARCH,
1036473,9722191,7115.0,,2019-03-02 09:29:48.883,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,HAMBERT,DENVER JULESBURG,
1036804,9724264,7174.0,,2019-03-12 06:21:46.473,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036442,9721909,3849.0,,2019-03-01 07:37:44.567,2019-03-01 07:37:44.567,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,OLD BALDY,DENVER JULESBURG,
1036367,6370468,0.0,,2019-02-27 10:39:25.730,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
1036366,6370467,0.0,,2019-02-27 10:39:25.730,2019-02-28 07:25:20.333,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
1036365,6370437,0.0,,2019-02-27 10:39:25.730,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
1036364,6370470,0.0,,2019-02-27 10:39:25.730,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
1036363,6370462,0.0,,2019-02-27 10:39:25.730,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
1036316,9720870,5046.0,,2019-02-24 10:41:47.440,2019-05-02 04:36:03.550,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,TROOPER NORTH,LAS ANIMAS ARCH,
1036272,7862640,5900.0,,2019-02-23 08:17:12.283,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1036271,9720678,2605.0,,2019-02-23 08:17:12.283,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,SKINNER RIDGE,PICEANCE,
1036270,9720675,5944.0,,2019-02-23 08:17:12.283,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1036190,9720166,7135.0,,2019-02-20 06:43:44.027,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036189,9720163,6153.0,,2019-02-20 06:43:44.027,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036188,9720158,7010.0,,2019-02-20 06:43:44.027,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036187,9720154,5455.0,,2019-02-20 06:43:44.027,2019-04-18 04:22:31.880,,NAM,US,CO,KIT CARSON,,NAM,US,CO,KIT CARSON,SMOKY HILL,LAS ANIMAS ARCH,
1036095,9718996,7048.0,,2019-02-16 07:25:07.980,2019-03-14 05:57:53.840,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036094,9718994,6985.0,,2019-02-16 07:25:07.980,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035902,9717514,7142.0,,2019-02-08 06:22:57.633,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035837,9716814,6551.0,,2019-02-03 11:18:30.403,2019-02-03 11:18:30.403,,NAM,US,CO,KIT CARSON,,NAM,US,CO,KIT CARSON,SPEAKER,LAS ANIMAS ARCH,
1035789,9716511,7300.0,,2019-02-02 06:49:48.330,2019-02-28 07:25:20.333,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035741,9716104,5080.0,,2019-02-01 06:35:48.310,2019-04-18 04:22:31.880,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,SAND RIVER,DENVER JULESBURG,
1035740,9715998,7012.0,,2019-01-31 07:45:04.953,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035739,9715981,7949.0,,2019-01-31 07:45:04.953,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035738,9715878,7323.0,,2019-01-30 07:46:51.973,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035737,9715877,7364.0,,2019-01-30 07:46:51.973,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035736,9715875,7090.0,,2019-01-30 07:46:51.973,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035735,9715870,7374.0,,2019-01-30 07:46:51.973,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035734,9715871,6577.0,,2019-01-30 07:46:51.973,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036034,9718490,7159.0,,2019-02-14 07:01:35.283,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036033,9718427,7279.0,,2019-02-13 07:11:37.177,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036032,9718419,7105.0,,2019-02-13 07:11:37.177,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036031,9718409,7085.0,,2019-02-13 07:11:37.177,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1036000,9718200,6683.0,,2019-02-12 06:31:17.617,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035381,9708518,5681.0,,2019-01-15 08:14:48.510,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
1035250,9707376,3607.0,,2019-01-10 09:05:03.807,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
1035092,9705919,4545.0,,2018-12-30 09:49:08.790,2019-03-15 04:24:26.943,,NAM,US,CO,KIT CARSON,,NAM,US,CO,KIT CARSON,BEESON,LAS ANIMAS ARCH,
1035078,9705857,5333.0,,2018-12-29 08:11:30.707,2019-01-17 06:15:12.173,,NAM,US,CO,CHEYENNE,,NAM,US,CO,CHEYENNE,RHOADES,LAS ANIMAS ARCH,
1035073,9705804,6843.0,,2018-12-29 08:11:30.707,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035072,9705743,6504.0,,2018-12-29 08:11:30.707,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1035071,9705671,8866.0,,2018-12-28 06:24:06.813,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1035070,9705669,6178.0,,2018-12-28 06:24:06.813,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1035069,9705666,6445.0,,2018-12-28 06:24:06.813,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035068,9705664,9269.0,,2018-12-28 06:24:06.813,2019-06-05 04:03:06.393,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1035057,9705573,7027.0,,2018-12-27 06:32:45.953,2019-01-17 06:15:12.173,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,JOHNSON'S CORNER,DENVER JULESBURG,
1035056,9705572,6393.0,,2018-12-27 06:32:45.953,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035048,9705495,7754.0,,2018-12-25 06:52:31.753,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1035643,9715083,7143.0,,2019-01-26 06:53:45.030,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035642,9715082,7257.0,,2019-01-26 06:53:45.030,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035641,9715081,7180.0,,2019-01-26 06:53:45.030,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035640,9715011,7188.0,,2019-01-26 06:53:45.030,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035639,9715010,7124.0,,2019-01-26 06:53:45.030,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1035002,9704917,8562.0,,2018-12-22 06:52:16.147,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ BASIN INJECTION,DENVER JULESBURG,
1035001,7559406,8212.0,,2018-12-22 06:52:16.147,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
1035000,9704904,6433.0,,2018-12-22 06:52:16.147,2019-05-16 06:32:23.543,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1034999,9704844,8074.0,,2018-12-22 06:52:16.147,2019-03-16 05:31:58.860,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,ARIKAREE CREEK,DENVER JULESBURG,
1034998,9704842,5469.0,,2018-12-22 06:52:16.147,2019-04-18 04:22:31.880,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
1034997,9704840,0.0,,2018-12-22 06:52:16.147,2019-05-02 04:36:03.550,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,WILDCAT,LAS ANIMAS ARCH,
1034996,9704839,8060.0,,2018-12-22 06:52:16.147,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1034995,9704836,5471.0,,2018-12-22 06:52:16.147,2019-03-14 05:57:53.840,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
1034994,9704832,4376.0,,2018-12-22 06:52:16.147,2019-03-02 09:29:48.883,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,SIOUX,DENVER JULESBURG,
1034992,9704830,8016.0,,2018-12-22 06:52:16.147,2019-04-18 04:22:31.880,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,ARIKAREE CREEK,DENVER JULESBURG,
1034991,9704828,6558.0,,2018-12-22 06:52:16.147,2019-06-05 04:03:06.393,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1034990,9704826,8540.0,,2018-12-22 06:52:16.147,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
1034989,9704825,5349.0,,2018-12-22 06:52:16.147,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1034988,9704823,5823.0,,2018-12-22 06:52:16.147,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1034987,9704818,6074.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,WILDCAT,PICEANCE,
1034957,9704584,5157.0,,2018-12-21 06:31:21.460,2019-04-18 04:22:31.880,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,LEWIS CREEK,DENVER JULESBURG,
1034956,9704582,6330.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
1034955,9704549,8402.0,,2018-12-21 06:31:21.460,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
1034954,9704548,7264.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
1034953,9704547,6899.0,,2018-12-21 06:31:21.460,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,JOLLY RANCH,DENVER JULESBURG,
1034952,9704545,8435.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,MESA,,NAM,US,CO,MESA,BUZZARD CREEK,PICEANCE,
1034951,9704542,6223.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
1034950,9704521,2820.0,,2018-12-21 06:31:21.460,2019-04-18 04:22:31.880,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
1034949,9704519,2535.0,,2018-12-21 06:31:21.460,2019-01-17 06:15:12.173,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
1034948,9704518,2699.0,,2018-12-21 06:31:21.460,2019-06-05 04:03:06.393,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,SAND WASH HORIZONTAL NIOBRARA,GREEN RIVER,
1034947,9704514,6579.0,,2018-12-21 06:31:21.460,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,BOLERO,DENVER JULESBURG,
